%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1702252247985794318,4418,46553946018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.286746919155121,-9.6995677947998,-0.389140129089355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252247987200318,4419,46561172962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.304327309131622,-9.72218418121338,-0.397696763277054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252247988545911,4420,46569338560,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.298441886901855,-9.75458240509033,-0.394982039928436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252247990620351,4421,46577485322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.299403041601181,-9.75222396850586,-0.39189749956131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252247992130168,4422,46588069915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.308888554573059,-9.75796508789062,-0.394834816455841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252247993635637,4423,46597173929,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313772201538086,-9.75459003448487,-0.390753090381622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252247995151060,4424,46607165813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31811335682869,-9.74041843414307,-0.388985723257065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252247996676539,4425,46619207859,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315927714109421,-9.7083568572998,-0.396248608827591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252247998251031,4426,46628095149,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315126657485962,-9.70567035675049,-0.389596074819565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248000320910,4427,46638046026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.324653327465057,-9.70498180389404,-0.402995884418488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248002256975,4428,46650379419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.302367061376572,-9.69214630126953,-0.402608007192612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248005068040,4429,46658888578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.298120975494385,-9.70024871826172,-0.401638686656952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248007152846,4430,46668082714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28927806019783,-9.72485446929932,-0.419003695249558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248009200294,4431,46677272796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.282516717910767,-9.76364040374756,-0.438583791255951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248010934439,4432,46687219142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.259666711091995,-9.78285217285156,-0.461105525493622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248012655103,4433,46697556257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243845865130425,-9.75548648834229,-0.475057065486908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248014279062,4434,46707416772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239065781235695,-9.72005462646484,-0.482790917158127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248015883385,4435,46717470407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264270633459091,-9.73222255706787,-0.487636268138885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248017518740,4436,46726822376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.277855128049851,-9.7231273651123,-0.478074789047241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248019055852,4437,46746356725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.263527899980545,-9.72110843658447,-0.477972149848938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248020638295,4438,46765447139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262304961681366,-9.71607208251953,-0.45745912194252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248022122286,4439,46780466794,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.306556850671768,-9.7208137512207,-0.452303797006607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248023452472,4440,46789714813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313939660787582,-9.70799446105957,-0.453652173280716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248025221342,4441,46804540395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327630609273911,-9.72184658050537,-0.449145346879959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248026719607,4442,46820152282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.340254008769989,-9.71405220031738,-0.475560963153839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248028175083,4443,46827887058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.354483783245087,-9.72315216064453,-0.494572043418884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248030048774,4444,46837643146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.337339073419571,-9.75216960906983,-0.494780480861664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248032145738,4445,46854893207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.331514656543732,-9.75350761413574,-0.511052250862122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248034155152,4446,46862868785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.308504223823547,-9.72417449951172,-0.503134906291962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248036250885,4447,46869761228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.309749126434326,-9.693434715271,-0.516708314418793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248038015245,4448,46881581306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.297370195388794,-9.69580268859863,-0.508368730545044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248039915088,4449,46888041973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.285071104764938,-9.69917964935303,-0.513316094875336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248041816372,4450,46898014783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.286415696144104,-9.69277954101562,-0.506236255168915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248043455966,4451,46908517122,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292065799236298,-9.69817066192627,-0.521695911884308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248044983344,4452,46918091058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.287960410118103,-9.72750568389893,-0.532284259796143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248046675436,4453,46927855014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.292256742715836,-9.74503421783447,-0.543465435504913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248048304623,4454,46938117504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.291927725076675,-9.73796081542969,-0.55219042301178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248050063353,4455,46947878599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.296927571296692,-9.72005844116211,-0.567432165145874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248051689140,4456,46961299896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315570682287216,-9.72345352172852,-0.564970374107361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248053348002,4457,46969463109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323273479938507,-9.70084190368652,-0.578649044036865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248054958762,4458,46979680776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3259357213974,-9.6849889755249,-0.565372169017792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248056563060,4459,46988237142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32586470246315,-9.67350006103516,-0.575274527072907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248058381065,4460,46997935533,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.339435309171677,-9.68095302581787,-0.562163233757019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248060021075,4461,47008149385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.344233900308609,-9.68804550170898,-0.550065577030182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248061788940,4462,47017219305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.341554135084152,-9.69717884063721,-0.542668223381042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248063974965,4463,47027397155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.339470565319061,-9.70222282409668,-0.545778453350067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248066157001,4464,47037727594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34344145655632,-9.7049388885498,-0.538101315498352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248068097503,4465,47047969818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.331307798624039,-9.68906879425049,-0.530807733535767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248069947077,4466,47062012910,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32606565952301,-9.67825984954834,-0.533799946308136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248071814155,4467,47068938732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33985823392868,-9.67893886566162,-0.532949030399323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248076707560,4468,47078843116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.320059657096863,-9.67588901519776,-0.533608973026276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248078448300,4469,47087195873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327764362096787,-9.67318820953369,-0.541303038597107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248079998853,4470,47097057342,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31660321354866,-9.67220115661621,-0.537636280059814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248081489691,4471,47106971025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.324095219373703,-9.68339920043945,-0.541055738925934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248083195686,4472,47119288682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.341063857078552,-9.69455242156983,-0.535275757312775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248084733424,4473,47129348278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.328579902648926,-9.7158088684082,-0.533193647861481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248086252733,4474,47137466192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.332797765731812,-9.72965812683105,-0.526584625244141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248088074839,4475,47147106409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334373682737351,-9.71753978729248,-0.51425302028656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248089721091,4476,47161807537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.330167412757874,-9.71585369110108,-0.506356298923493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248091516294,4477,47171967506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326860338449478,-9.71990299224854,-0.504297971725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248093148300,4478,47179414272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.318511128425598,-9.69190406799316,-0.49224841594696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248095041388,4479,47188847064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323455214500427,-9.69425010681152,-0.494795441627502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248096941339,4480,47197918653,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.317886054515839,-9.69325256347656,-0.487009048461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248099251519,4481,47207871437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315807700157166,-9.69998836517334,-0.48789843916893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248101004707,4482,47217161178,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.313500881195068,-9.69391345977783,-0.490521401166916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248102756240,4483,47230789422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31237006187439,-9.69763469696045,-0.480796307325363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248104399393,4484,47238139390,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.312071681022644,-9.70605278015137,-0.487880557775497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248106034988,4485,47248229980,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.322841376066208,-9.72291851043701,-0.487732946872711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248107917054,4486,47257956266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.317663937807083,-9.73609733581543,-0.476667702198029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248109440363,4487,47270271539,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32522252202034,-9.71886539459229,-0.496216386556625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248110996647,4488,47278000354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316072165966034,-9.71887397766113,-0.486048996448517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248112609987,4489,47287215948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.321707218885422,-9.71009731292725,-0.491933763027191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248114088009,4490,47298005580,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.329656541347504,-9.69524574279785,-0.485255628824234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248115683534,4491,47308666229,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333475023508072,-9.6976261138916,-0.478410363197327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252248117558848,4492,47317880868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.343786925077438,-9.71315765380859,-0.47043976187706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
